Date/Time,100m_N Avg [m/s],100m_N Std [m/s],100m_S Avg [m/s],100m_S Std [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s]
02-11-2017 06:20,8.522,0.383,8.604,0.383,8.673,9.673,10.673,11.673,12.673,13.673,14.673,15.673,16.673,17.673,18.673,19.673
02-11-2017 06:30,8.446,0.324,8.519,0.339,9.193,10.193,11.193,12.193,13.193,14.193,15.193,16.193,17.193,18.193,19.193,20.193
02-11-2017 06:40,7.815,0.205,7.871,0.205,8.463,9.463,10.463,11.463,12.463,13.463,14.463,15.463,16.463,17.463,18.463,19.463
02-11-2017 06:50,7.815,0.251,7.871,0.271,8.624,9.624,10.624,11.624,12.624,13.624,14.624,15.624,16.624,17.624,18.624,19.624
02-11-2017 07:00,8.102,0.383,8.161,0.383,8.938,9.938,10.938,11.938,12.938,13.938,14.938,15.938,16.938,17.938,18.938,19.938
02-11-2017 07:10,8.225,0.422,8.3,0.446,8.828,9.828,10.828,11.828,12.828,13.828,14.828,15.828,16.828,17.828,18.828,19.828
02-11-2017 07:20,8.053,0.177,8.121,0.145,8.764,9.764,10.764,11.764,12.764,13.764,14.764,15.764,16.764,17.764,18.764,19.764
02-11-2017 07:30,8.029,0.177,8.104,0.177,8.225,9.225,10.225,11.225,12.225,13.225,14.225,15.225,16.225,17.225,18.225,19.225
02-11-2017 07:40,8.294,0.205,8.371,0.205,8.13,9.13,10.13,11.13,12.13,13.13,14.13,15.13,16.13,17.13,18.13,19.13
02-11-2017 07:50,8.154,0.177,8.222,0.177,7.752,8.752,9.752,10.752,11.752,12.752,13.752,14.752,15.752,16.752,17.752,18.752
02-11-2017 08:00,8.169,0.29,8.249,0.289,7.897,8.897,9.897,10.897,11.897,12.897,13.897,14.897,15.897,16.897,17.897,18.897
02-11-2017 08:10,8.527,0.34,8.622,0.339,7.811,8.811,9.811,10.811,11.811,12.811,13.811,14.811,15.811,16.811,17.811,18.811
02-11-2017 08:20,8.566,0.205,8.653,0.205,7.951,8.951,9.951,10.951,11.951,12.951,13.951,14.951,15.951,16.951,17.951,18.951
02-11-2017 08:30,8.62,0.251,8.678,0.251,8.274,9.274,10.274,11.274,12.274,13.274,14.274,15.274,16.274,17.274,18.274,19.274
02-11-2017 08:40,8.819,0.307,8.904,0.307,8.443,9.443,10.443,11.443,12.443,13.443,14.443,15.443,16.443,17.443,18.443,19.443
02-11-2017 08:50,8.881,0.435,8.97,0.434,8.321,9.321,10.321,11.321,12.321,13.321,14.321,15.321,16.321,17.321,18.321,19.321
02-11-2017 09:00,8.9,0.324,9.011,0.324,7.76,8.76,9.76,10.76,11.76,12.76,13.76,14.76,15.76,16.76,17.76,18.76
02-11-2017 09:10,8.593,0.512,8.702,0.501,7.573,8.573,9.573,10.573,11.573,12.573,13.573,14.573,15.573,16.573,17.573,18.573
02-11-2017 09:20,7.388,0.794,7.496,0.792,6.593,7.593,8.593,9.593,10.593,11.593,12.593,13.593,14.593,15.593,16.593,17.593
02-11-2017 09:30,6.445,0.933,6.545,0.926,5.971,6.971,7.971,8.971,9.971,10.971,11.971,12.971,13.971,14.971,15.971,16.971
02-11-2017 09:40,5.939,0.702,5.966,0.723,5.405,6.405,7.405,8.405,9.405,10.405,11.405,12.405,13.405,14.405,15.405,16.405
02-11-2017 09:50,5.593,0.887,5.645,0.904,5.18,6.18,7.18,8.18,9.18,10.18,11.18,12.18,13.18,14.18,15.18,16.18
02-11-2017 10:00,5.76,0.863,5.829,0.856,5.17,6.17,7.17,8.17,9.17,10.17,11.17,12.17,13.17,14.17,15.17,16.17
02-11-2017 10:10,5.136,0.893,5.206,0.898,4.937,5.937,6.937,7.937,8.937,9.937,10.937,11.937,12.937,13.937,14.937,15.937
02-11-2017 10:20,5.279,0.967,5.302,1.028,5.055,6.055,7.055,8.055,9.055,10.055,11.055,12.055,13.055,14.055,15.055,16.055
02-11-2017 10:30,5.473,0.863,5.505,0.856,5.189,6.189,7.189,8.189,9.189,10.189,11.189,12.189,13.189,14.189,15.189,16.189
02-11-2017 10:40,5.269,0.869,5.241,0.892,5.067,6.067,7.067,8.067,9.067,10.067,11.067,12.067,13.067,14.067,15.067,16.067
02-11-2017 10:50,4.743,0.922,4.809,0.856,4.54,5.54,6.54,7.54,8.54,9.54,10.54,11.54,12.54,13.54,14.54,15.54
02-11-2017 11:00,5.234,0.664,5.231,0.639,5.02,6.02,7.02,8.02,9.02,10.02,11.02,12.02,13.02,14.02,15.02,16.02
02-11-2017 11:10,5.642,0.664,5.706,0.686,5.596,6.596,7.596,8.596,9.596,10.596,11.596,12.596,13.596,14.596,15.596,16.596
02-11-2017 11:20,5.91,1.025,5.937,1.018,5.743,6.743,7.743,8.743,9.743,10.743,11.743,12.743,13.743,14.743,15.743,16.743
02-11-2017 11:30,6.131,0.905,6.133,0.909,6,7,8,9,10,11,12,13,14,15,16,17
02-11-2017 11:40,6.288,0.78,6.295,0.752,6.015,7.015,8.015,9.015,10.015,11.015,12.015,13.015,14.015,15.015,16.015,17.015
02-11-2017 11:50,6.366,0.717,6.356,0.716,6.363,7.363,8.363,9.363,10.363,11.363,12.363,13.363,14.363,15.363,16.363,17.363
02-11-2017 12:00,5.988,0.774,5.949,0.799,5.895,6.895,7.895,8.895,9.895,10.895,11.895,12.895,13.895,14.895,15.895,16.895
02-11-2017 12:10,5.637,0.746,5.635,0.716,5.645,6.645,7.645,8.645,9.645,10.645,11.645,12.645,13.645,14.645,15.645,16.645
02-11-2017 12:20,6.052,0.632,6.025,0.647,5.866,6.866,7.866,8.866,9.866,10.866,11.866,12.866,13.866,14.866,15.866,16.866
02-11-2017 12:30,5.865,0.597,5.866,0.579,5.736,6.736,7.736,8.736,9.736,10.736,11.736,12.736,13.736,14.736,15.736,16.736
02-11-2017 12:40,5.851,0.71,5.858,0.679,5.829,6.829,7.829,8.829,9.829,10.829,11.829,12.829,13.829,14.829,15.829,16.829
02-11-2017 12:50,5.63,0.746,5.628,0.709,5.425,6.425,7.425,8.425,9.425,10.425,11.425,12.425,13.425,14.425,15.425,16.425
02-11-2017 13:00,5.912,0.656,5.819,0.655,5.589,6.589,7.589,8.589,9.589,10.589,11.589,12.589,13.589,14.589,15.589,16.589
02-11-2017 13:10,6.44,0.561,6.395,0.56,6.143,7.143,8.143,9.143,10.143,11.143,12.143,13.143,14.143,15.143,16.143,17.143
02-11-2017 13:20,6.273,0.695,6.243,0.679,5.802,6.802,7.802,8.802,9.802,10.802,11.802,12.802,13.802,14.802,15.802,16.802
02-11-2017 13:30,6.509,0.542,6.466,0.501,6.199,7.199,8.199,9.199,10.199,11.199,12.199,13.199,14.199,15.199,16.199,17.199
02-11-2017 13:40,6.506,0.522,6.425,0.551,6.177,7.177,8.177,9.177,10.177,11.177,12.177,13.177,14.177,15.177,16.177,17.177
02-11-2017 13:50,6.14,0.422,6.131,0.446,5.804,6.804,7.804,8.804,9.804,10.804,11.804,12.804,13.804,14.804,15.804,16.804
02-11-2017 14:00,5.637,0.687,5.606,0.686,5.292,6.292,7.292,8.292,9.292,10.292,11.292,12.292,13.292,14.292,15.292,16.292
02-11-2017 14:10,6.391,0.702,6.359,0.655,5.888,6.888,7.888,8.888,9.888,10.888,11.888,12.888,13.888,14.888,15.888,16.888
02-11-2017 14:20,5.868,0.606,5.812,0.614,5.229,6.229,7.229,8.229,9.229,10.229,11.229,12.229,13.229,14.229,15.229,16.229
02-11-2017 14:30,5.802,0.561,5.729,0.57,5.378,6.378,7.378,8.378,9.378,10.378,11.378,12.378,13.378,14.378,15.378,16.378
02-11-2017 14:40,5.981,0.58,5.952,0.56,5.52,6.52,7.52,8.52,9.52,10.52,11.52,12.52,13.52,14.52,15.52,16.52
02-11-2017 14:50,5.895,0.542,5.827,0.541,5.628,6.628,7.628,8.628,9.628,10.628,11.628,12.628,13.628,14.628,15.628,16.628
02-11-2017 15:00,5.674,0.58,5.628,0.551,5.425,6.425,7.425,8.425,9.425,10.425,11.425,12.425,13.425,14.425,15.425,16.425
02-11-2017 15:10,5.581,0.522,5.577,0.48,5.265,6.265,7.265,8.265,9.265,10.265,11.265,12.265,13.265,14.265,15.265,16.265
02-11-2017 15:20,5.271,0.597,5.238,0.588,5.011,6.011,7.011,8.011,9.011,10.011,11.011,12.011,13.011,14.011,15.011,16.011
02-11-2017 15:30,4.859,0.552,4.787,0.56,4.543,5.543,6.543,7.543,8.543,9.543,10.543,11.543,12.543,13.543,14.543,15.543
02-11-2017 15:40,4.255,0.58,4.213,0.57,3.925,4.925,5.925,6.925,7.925,8.925,9.925,10.925,11.925,12.925,13.925,14.925
02-11-2017 15:50,4.36,0.739,4.356,0.731,3.901,4.901,5.901,6.901,7.901,8.901,9.901,10.901,11.901,12.901,13.901,14.901
02-11-2017 16:00,4.719,0.58,4.662,0.588,4.045,5.045,6.045,7.045,8.045,9.045,10.045,11.045,12.045,13.045,14.045,15.045
02-11-2017 16:10,4.689,0.542,4.696,0.532,4.185,5.185,6.185,7.185,8.185,9.185,10.185,11.185,12.185,13.185,14.185,15.185
02-11-2017 16:20,5.031,0.435,5.03,0.422,4.594,5.594,6.594,7.594,8.594,9.594,10.594,11.594,12.594,13.594,14.594,15.594
02-11-2017 16:30,4.733,0.34,4.716,0.324,4.16,5.16,6.16,7.16,8.16,9.16,10.16,11.16,12.16,13.16,14.16,15.16
02-11-2017 16:40,5.119,0.422,5.101,0.422,4.599,5.599,6.599,7.599,8.599,9.599,10.599,11.599,12.599,13.599,14.599,15.599
02-11-2017 16:50,5.495,0.34,5.481,0.339,5.072,6.072,7.072,8.072,9.072,10.072,11.072,12.072,13.072,14.072,15.072,16.072
02-11-2017 17:00,5.411,0.369,5.395,0.354,4.746,5.746,6.746,7.746,8.746,9.746,10.746,11.746,12.746,13.746,14.746,15.746
02-11-2017 17:10,5.502,0.29,5.508,0.289,5.109,6.109,7.109,8.109,9.109,10.109,11.109,12.109,13.109,14.109,15.109,16.109
02-11-2017 17:20,6.04,0.271,6.05,0.271,5.562,6.562,7.562,8.562,9.562,10.562,11.562,12.562,13.562,14.562,15.562,16.562
02-11-2017 17:30,6.15,0.251,6.15,0.251,5.648,6.648,7.648,8.648,9.648,10.648,11.648,12.648,13.648,14.648,15.648,16.648
02-11-2017 17:40,5.811,0.229,5.824,0.229,5.479,6.479,7.479,8.479,9.479,10.479,11.479,12.479,13.479,14.479,15.479,16.479
02-11-2017 17:50,5.686,0.177,5.697,0.145,5.459,6.459,7.459,8.459,9.459,10.459,11.459,12.459,13.459,14.459,15.459,16.459
02-11-2017 18:00,5.649,0.397,5.645,0.409,5.145,6.145,7.145,8.145,9.145,10.145,11.145,12.145,13.145,14.145,15.145,16.145
02-11-2017 18:10,6.253,0.251,6.295,0.251,5.572,6.572,7.572,8.572,9.572,10.572,11.572,12.572,13.572,14.572,15.572,16.572
02-11-2017 18:20,6.214,0.251,6.246,0.271,5.763,6.763,7.763,8.763,9.763,10.763,11.763,12.763,13.763,14.763,15.763,16.763
02-11-2017 18:30,6.17,0.177,6.221,0.177,5.836,6.836,7.836,8.836,9.836,10.836,11.836,12.836,13.836,14.836,15.836,16.836
02-11-2017 18:40,5.885,0.145,5.93,0.145,5.537,6.537,7.537,8.537,9.537,10.537,11.537,12.537,13.537,14.537,15.537,16.537
02-11-2017 18:50,5.615,0.102,5.667,0.102,5.39,6.39,7.39,8.39,9.39,10.39,11.39,12.39,13.39,14.39,15.39,16.39
02-11-2017 19:00,5.129,0.64,5.17,0.639,4.697,5.697,6.697,7.697,8.697,9.697,10.697,11.697,12.697,13.697,14.697,15.697
02-11-2017 19:10,4.471,0.481,4.493,0.48,4.131,5.131,6.131,7.131,8.131,9.131,10.131,11.131,12.131,13.131,14.131,15.131
02-11-2017 19:20,4.323,0.145,4.351,0.145,3.727,4.727,5.727,6.727,7.727,8.727,9.727,10.727,11.727,12.727,13.727,14.727
02-11-2017 19:30,4.186,0.229,4.201,0.251,3.732,4.732,5.732,6.732,7.732,8.732,9.732,10.732,11.732,12.732,13.732,14.732
02-11-2017 19:40,4.729,0.47,4.75,0.469,4.075,5.075,6.075,7.075,8.075,9.075,10.075,11.075,12.075,13.075,14.075,15.075
02-11-2017 19:50,4.338,0.271,4.37,0.289,3.834,4.834,5.834,6.834,7.834,8.834,9.834,10.834,11.834,12.834,13.834,14.834
02-11-2017 20:00,4.925,0.41,4.978,0.396,4.03,5.03,6.03,7.03,8.03,9.03,10.03,11.03,12.03,13.03,14.03,15.03
02-11-2017 20:10,5.819,0.205,5.856,0.229,5.123,6.123,7.123,8.123,9.123,10.123,11.123,12.123,13.123,14.123,15.123,16.123
02-11-2017 20:20,5.696,0.145,5.746,0.145,5.354,6.354,7.354,8.354,9.354,10.354,11.354,12.354,13.354,14.354,15.354,16.354
02-11-2017 20:30,5.632,0.102,5.677,0.145,5.65,6.65,7.65,8.65,9.65,10.65,11.65,12.65,13.65,14.65,15.65,16.65
02-11-2017 20:40,5.775,0.177,5.829,0.205,5.564,6.564,7.564,8.564,9.564,10.564,11.564,12.564,13.564,14.564,15.564,16.564
02-11-2017 20:50,5.811,0,5.868,0,5.731,6.731,7.731,8.731,9.731,10.731,11.731,12.731,13.731,14.731,15.731,16.731
02-11-2017 21:00,5.824,0.102,5.883,0.102,5.611,6.611,7.611,8.611,9.611,10.611,11.611,12.611,13.611,14.611,15.611,16.611
02-11-2017 21:10,5.873,0.177,5.92,0.177,5.675,6.675,7.675,8.675,9.675,10.675,11.675,12.675,13.675,14.675,15.675,16.675
02-11-2017 21:20,6.042,0.102,6.084,0.145,5.9,6.9,7.9,8.9,9.9,10.9,11.9,12.9,13.9,14.9,15.9,16.9
02-11-2017 21:30,5.794,0.177,5.851,0.145,5.807,6.807,7.807,8.807,9.807,10.807,11.807,12.807,13.807,14.807,15.807,16.807
02-11-2017 21:40,5.527,0.177,5.586,0.205,5.483,6.483,7.483,8.483,9.483,10.483,11.483,12.483,13.483,14.483,15.483,16.483
02-11-2017 21:50,5.571,0.205,5.635,0.205,5.513,6.513,7.513,8.513,9.513,10.513,11.513,12.513,13.513,14.513,15.513,16.513
02-11-2017 22:00,5.549,0.177,5.613,0.177,5.574,6.574,7.574,8.574,9.574,10.574,11.574,12.574,13.574,14.574,15.574,16.574
02-11-2017 22:10,5.524,0.29,5.589,0.271,5.525,6.525,7.525,8.525,9.525,10.525,11.525,12.525,13.525,14.525,15.525,16.525
02-11-2017 22:20,5.797,0.102,5.858,0.102,5.873,6.873,7.873,8.873,9.873,10.873,11.873,12.873,13.873,14.873,15.873,16.873
02-11-2017 22:30,5.973,0.177,6.05,0.177,6.03,7.03,8.03,9.03,10.03,11.03,12.03,13.03,14.03,15.03,16.03,17.03
02-11-2017 22:40,5.868,0.145,5.952,0.145,5.932,6.932,7.932,8.932,9.932,10.932,11.932,12.932,13.932,14.932,15.932,16.932
02-11-2017 22:50,6.094,0.229,6.165,0.251,6.035,7.035,8.035,9.035,10.035,11.035,12.035,13.035,14.035,15.035,16.035,17.035
02-11-2017 23:00,6.271,0.458,6.334,0.446,6.094,7.094,8.094,9.094,10.094,11.094,12.094,13.094,14.094,15.094,16.094,17.094
02-11-2017 23:10,6.317,0.251,6.383,0.251,6.086,7.086,8.086,9.086,10.086,11.086,12.086,13.086,14.086,15.086,16.086,17.086
02-11-2017 23:20,6.499,0.29,6.565,0.271,6.309,7.309,8.309,9.309,10.309,11.309,12.309,13.309,14.309,15.309,16.309,17.309
02-11-2017 23:30,6.344,0.205,6.415,0.205,6.265,7.265,8.265,9.265,10.265,11.265,12.265,13.265,14.265,15.265,16.265,17.265
02-11-2017 23:40,6.924,0.29,7.008,0.289,6.794,7.794,8.794,9.794,10.794,11.794,12.794,13.794,14.794,15.794,16.794,17.794
02-11-2017 23:50,7.103,0.102,7.192,0.177,7.186,8.186,9.186,10.186,11.186,12.186,13.186,14.186,15.186,16.186,17.186,18.186
03-11-2017 00:00,7.218,0.145,7.312,0.145,7.135,8.135,9.135,10.135,11.135,12.135,13.135,14.135,15.135,16.135,17.135,18.135
03-11-2017 00:10,7.253,0.145,7.359,0.145,7.341,8.341,9.341,10.341,11.341,12.341,13.341,14.341,15.341,16.341,17.341,18.341
03-11-2017 00:20,7.299,0.177,7.415,0.177,7.519,8.519,9.519,10.519,11.519,12.519,13.519,14.519,15.519,16.519,17.519,18.519
03-11-2017 00:30,7.329,0.145,7.442,0.145,7.568,8.568,9.568,10.568,11.568,12.568,13.568,14.568,15.568,16.568,17.568,18.568
03-11-2017 00:40,7.383,0.145,7.506,0.145,7.61,8.61,9.61,10.61,11.61,12.61,13.61,14.61,15.61,16.61,17.61,18.61
03-11-2017 00:50,7.425,0.177,7.543,0.177,7.473,8.473,9.473,10.473,11.473,12.473,13.473,14.473,15.473,16.473,17.473,18.473
03-11-2017 01:00,7.852,0.205,7.979,0.205,7.804,8.804,9.804,10.804,11.804,12.804,13.804,14.804,15.804,16.804,17.804,18.804
03-11-2017 01:10,8.016,0.205,8.141,0.205,7.838,8.838,9.838,10.838,11.838,12.838,13.838,14.838,15.838,16.838,17.838,18.838
03-11-2017 01:20,8.321,0.205,8.46,0.205,8.122,9.122,10.122,11.122,12.122,13.122,14.122,15.122,16.122,17.122,18.122,19.122
03-11-2017 01:30,8.183,0.34,8.31,0.324,7.706,8.706,9.706,10.706,11.706,12.706,13.706,14.706,15.706,16.706,17.706,18.706
03-11-2017 01:40,8.132,0.177,8.244,0.177,8.164,9.164,10.164,11.164,12.164,13.164,14.164,15.164,16.164,17.164,18.164,19.164
03-11-2017 01:50,7.889,0.324,7.999,0.307,8.019,9.019,10.019,11.019,12.019,13.019,14.019,15.019,16.019,17.019,18.019,19.019
03-11-2017 02:00,7.842,0.229,7.957,0.229,7.76,8.76,9.76,10.76,11.76,12.76,13.76,14.76,15.76,16.76,17.76,18.76
03-11-2017 02:10,7.631,0.145,7.741,0.177,7.404,8.404,9.404,10.404,11.404,12.404,13.404,14.404,15.404,16.404,17.404,18.404
03-11-2017 02:20,7.638,0.307,7.756,0.324,7.233,8.233,9.233,10.233,11.233,12.233,13.233,14.233,15.233,16.233,17.233,18.233
03-11-2017 02:30,7.896,0.251,8.014,0.271,7.583,8.583,9.583,10.583,11.583,12.583,13.583,14.583,15.583,16.583,17.583,18.583
03-11-2017 02:40,7.889,0.229,8.006,0.229,7.718,8.718,9.718,10.718,11.718,12.718,13.718,14.718,15.718,16.718,17.718,18.718
03-11-2017 02:50,7.619,0.324,7.741,0.324,7.265,8.265,9.265,10.265,11.265,12.265,13.265,14.265,15.265,16.265,17.265,18.265
03-11-2017 03:00,7.96,0.307,8.082,0.324,7.284,8.284,9.284,10.284,11.284,12.284,13.284,14.284,15.284,16.284,17.284,18.284
03-11-2017 03:10,8.039,0.383,8.163,0.396,7.622,8.622,9.622,10.622,11.622,12.622,13.622,14.622,15.622,16.622,17.622,18.622
03-11-2017 03:20,7.685,0.383,7.812,0.383,7.147,8.147,9.147,10.147,11.147,12.147,13.147,14.147,15.147,16.147,17.147,18.147
03-11-2017 03:30,7.714,0.34,7.857,0.369,7.181,8.181,9.181,10.181,11.181,12.181,13.181,14.181,15.181,16.181,17.181,18.181
03-11-2017 03:40,7.783,0.271,7.915,0.271,7.27,8.27,9.27,10.27,11.27,12.27,13.27,14.27,15.27,16.27,17.27,18.27
03-11-2017 03:50,7.503,0.229,7.624,0.229,7.086,8.086,9.086,10.086,11.086,12.086,13.086,14.086,15.086,16.086,17.086,18.086
03-11-2017 04:00,7.579,0.458,7.714,0.469,7.091,8.091,9.091,10.091,11.091,12.091,13.091,14.091,15.091,16.091,17.091,18.091
03-11-2017 04:10,7.155,0.29,7.271,0.289,6.931,7.931,8.931,9.931,10.931,11.931,12.931,13.931,14.931,15.931,16.931,17.931
03-11-2017 04:20,7.034,0.229,7.143,0.229,6.9,7.9,8.9,9.9,10.9,11.9,12.9,13.9,14.9,15.9,16.9,17.9
03-11-2017 04:30,6.843,0.251,6.935,0.271,6.738,7.738,8.738,9.738,10.738,11.738,12.738,13.738,14.738,15.738,16.738,17.738
03-11-2017 04:40,7.245,0.355,7.349,0.369,7.022,8.022,9.022,10.022,11.022,12.022,13.022,14.022,15.022,16.022,17.022,18.022
03-11-2017 04:50,7.169,0.307,7.285,0.289,6.875,7.875,8.875,9.875,10.875,11.875,12.875,13.875,14.875,15.875,16.875,17.875
03-11-2017 05:00,6.983,0.34,7.094,0.354,6.811,7.811,8.811,9.811,10.811,11.811,12.811,13.811,14.811,15.811,16.811,17.811
03-11-2017 05:10,7.049,0.435,7.16,0.446,6.853,7.853,8.853,9.853,10.853,11.853,12.853,13.853,14.853,15.853,16.853,17.853
03-11-2017 05:20,7.285,0.355,7.406,0.354,7.108,8.108,9.108,10.108,11.108,12.108,13.108,14.108,15.108,16.108,17.108,18.108
03-11-2017 05:30,6.182,1.394,6.258,1.429,5.807,6.807,7.807,8.807,9.807,10.807,11.807,12.807,13.807,14.807,15.807,16.807
03-11-2017 05:40,7.297,0.491,7.41,0.512,7.054,8.054,9.054,10.054,11.054,12.054,13.054,14.054,15.054,16.054,17.054,18.054
03-11-2017 05:50,7.643,0.355,7.781,0.383,6.983,7.983,8.983,9.983,10.983,11.983,12.983,13.983,14.983,15.983,16.983,17.983
03-11-2017 06:00,6.713,1.159,6.822,1.18,6.302,7.302,8.302,9.302,10.302,11.302,12.302,13.302,14.302,15.302,16.302,17.302
03-11-2017 06:10,7.55,0.422,7.697,0.446,7.385,8.385,9.385,10.385,11.385,12.385,13.385,14.385,15.385,16.385,17.385,18.385
03-11-2017 06:20,7.754,0.205,7.888,0.205,7.772,8.772,9.772,10.772,11.772,12.772,13.772,14.772,15.772,16.772,17.772,18.772
03-11-2017 06:30,7.297,0.648,7.401,0.671,6.699,7.699,8.699,9.699,10.699,11.699,12.699,13.699,14.699,15.699,16.699,17.699
03-11-2017 06:40,7.658,0.41,7.812,0.434,6.65,7.65,8.65,9.65,10.65,11.65,12.65,13.65,14.65,15.65,16.65,17.65
03-11-2017 06:50,7.349,0.606,7.499,0.614,6.598,7.598,8.598,9.598,10.598,11.598,12.598,13.598,14.598,15.598,16.598,17.598
03-11-2017 07:00,7.53,0.271,7.66,0.251,7.282,8.282,9.282,10.282,11.282,12.282,13.282,14.282,15.282,16.282,17.282,18.282
03-11-2017 07:10,7.189,0.355,7.312,0.369,6.914,7.914,8.914,9.914,10.914,11.914,12.914,13.914,14.914,15.914,16.914,17.914
03-11-2017 07:20,7.071,0.422,7.224,0.458,6.214,7.214,8.214,9.214,10.214,11.214,12.214,13.214,14.214,15.214,16.214,17.214
03-11-2017 07:30,7.756,0.458,7.903,0.48,7.017,8.017,9.017,10.017,11.017,12.017,13.017,14.017,15.017,16.017,17.017,18.017
03-11-2017 07:40,7.805,0.383,7.957,0.396,6.831,7.831,8.831,9.831,10.831,11.831,12.831,13.831,14.831,15.831,16.831,17.831
03-11-2017 07:50,7.842,0.29,7.996,0.289,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
03-11-2017 08:00,8.726,0.597,8.889,0.597,7.907,8.907,9.907,10.907,11.907,12.907,13.907,14.907,15.907,16.907,17.907,18.907
03-11-2017 08:10,8.942,0.458,9.112,0.446,7.564,8.564,9.564,10.564,11.564,12.564,13.564,14.564,15.564,16.564,17.564,18.564
03-11-2017 08:20,8.665,0.34,8.832,0.339,8.105,9.105,10.105,11.105,12.105,13.105,14.105,15.105,16.105,17.105,18.105,19.105
03-11-2017 08:30,8.498,0.271,8.671,0.251,8.281,9.281,10.281,11.281,12.281,13.281,14.281,15.281,16.281,17.281,18.281,19.281
03-11-2017 08:40,8.512,0.307,8.678,0.307,7.787,8.787,9.787,10.787,11.787,12.787,13.787,14.787,15.787,16.787,17.787,18.787
03-11-2017 08:50,8.446,0.481,8.644,0.512,7.176,8.176,9.176,10.176,11.176,12.176,13.176,14.176,15.176,16.176,17.176,18.176
03-11-2017 09:00,8.149,0.632,8.332,0.655,6.941,7.941,8.941,9.941,10.941,11.941,12.941,13.941,14.941,15.941,16.941,17.941
03-11-2017 09:10,7.737,0.928,7.928,0.904,6.615,7.615,8.615,9.615,10.615,11.615,12.615,13.615,14.615,15.615,16.615,17.615
03-11-2017 09:20,7.26,0.672,7.383,0.701,5.875,6.875,7.875,8.875,9.875,10.875,11.875,12.875,13.875,14.875,15.875,16.875
03-11-2017 09:30,6.786,0.561,6.92,0.579,6.03,7.03,8.03,9.03,10.03,11.03,12.03,13.03,14.03,15.03,16.03,17.03
03-11-2017 09:40,6.057,0.623,6.189,0.639,5.403,6.403,7.403,8.403,9.403,10.403,11.403,12.403,13.403,14.403,15.403,16.403
03-11-2017 09:50,5.794,0.76,5.91,0.766,5.145,6.145,7.145,8.145,9.145,10.145,11.145,12.145,13.145,14.145,15.145,16.145
03-11-2017 10:00,5.409,0.532,5.532,0.522,4.861,5.861,6.861,7.861,8.861,9.861,10.861,11.861,12.861,13.861,14.861,15.861
03-11-2017 10:10,4.954,0.893,5.049,0.926,4.32,5.32,6.32,7.32,8.32,9.32,10.32,11.32,12.32,13.32,14.32,15.32
03-11-2017 10:20,5.063,0.787,5.206,0.786,4.459,5.459,6.459,7.459,8.459,9.459,10.459,11.459,12.459,13.459,14.459,15.459
03-11-2017 10:30,4.176,0.863,4.196,0.85,3.957,4.957,5.957,6.957,7.957,8.957,9.957,10.957,11.957,12.957,13.957,14.957
03-11-2017 10:40,4.495,0.832,4.495,0.812,4.418,5.418,6.418,7.418,8.418,9.418,10.418,11.418,12.418,13.418,14.418,15.418
03-11-2017 10:50,5.158,0.672,5.221,0.723,5.042,6.042,7.042,8.042,9.042,10.042,11.042,12.042,13.042,14.042,15.042,16.042
03-11-2017 11:00,4.505,0.687,4.517,0.723,4.472,5.472,6.472,7.472,8.472,9.472,10.472,11.472,12.472,13.472,14.472,15.472
03-11-2017 11:10,5.119,1.075,5.147,1.121,5.028,6.028,7.028,8.028,9.028,10.028,11.028,12.028,13.028,14.028,15.028,16.028
03-11-2017 11:20,6.064,0.993,6.111,1.023,5.924,6.924,7.924,8.924,9.924,10.924,11.924,12.924,13.924,14.924,15.924,16.924
03-11-2017 11:30,5.662,0.632,5.711,0.639,5.417,6.417,7.417,8.417,9.417,10.417,11.417,12.417,13.417,14.417,15.417,16.417
03-11-2017 11:40,5.49,0.916,5.456,0.943,5.324,6.324,7.324,8.324,9.324,10.324,11.324,12.324,13.324,14.324,15.324,16.324
03-11-2017 11:50,6.244,0.999,6.268,1.043,6.285,7.285,8.285,9.285,10.285,11.285,12.285,13.285,14.285,15.285,16.285,17.285
03-11-2017 12:00,6.04,0.983,6.074,1.002,6.064,7.064,8.064,9.064,10.064,11.064,12.064,13.064,14.064,15.064,16.064,17.064
03-11-2017 12:10,5.485,0.71,5.51,0.759,5.3,6.3,7.3,8.3,9.3,10.3,11.3,12.3,13.3,14.3,15.3,16.3
03-11-2017 12:20,4.65,0.623,4.63,0.614,4.491,5.491,6.491,7.491,8.491,9.491,10.491,11.491,12.491,13.491,14.491,15.491
03-11-2017 12:30,4.91,0.41,4.9,0.422,4.834,5.834,6.834,7.834,8.834,9.834,10.834,11.834,12.834,13.834,14.834,15.834
03-11-2017 12:40,4.387,0.47,4.338,0.434,4.322,5.322,6.322,7.322,8.322,9.322,10.322,11.322,12.322,13.322,14.322,15.322
03-11-2017 12:50,4.323,0.435,4.294,0.422,4.126,5.126,6.126,7.126,8.126,9.126,10.126,11.126,12.126,13.126,14.126,15.126
